uniprotswissprot,ensembl_gene_id,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30
P38768,YHR034C,17.7637651837055,19.415429898176,24.0375702630944,14.3276851646369,15.7005858050568,18.4652937814631,24.9899163577718,22.4342607251975,23.4000924410955,18.3573725296258,32.0982272990815,18.5730865533497,18.56047241589,21.5394078249308,21.2742293165234,23.2755344502082,20.7957540813833,25.4899486854377,20.5979206490077,20.5273491692332,19.0534197203897,26.8977428843368,18.7051447423688,19.7517318780759,21.0675107216183,17.8495143394343,NA,21.5630407623062,20.8381422919263,20.3862198677567
P38771,YHR038W,97.2777356766976,99.1633237482936,108.580699894771,105.375221075018,96.6037382419182,109.283151664624,89.8227411990918,84.7566262503638,85.3645478024518,88.9967635135629,101.880428020239,93.2722586608659,85.2231620011834,88.1184484853094,97.6345474458485,91.151904115355,95.0330570181784,89.6532176428557,104.66760510385,100.933973871101,114.533243719168,105.746715909048,102.749742245813,115.218145281541,87.5694396177224,93.2109725619089,84.3552184805829,97.6891655822901,109.86481623613,111.900814574141
P38773,YHR043C,106.576293287575,109.345247593436,93.7593580165648,110.924188178601,120.571865797129,88.0241387256289,113.225008977428,111.87106112719,105.603327829374,115.036124176271,110.047045530594,119.385391393828,108.991341999922,170.149992802292,104.152588649344,107.179997188968,101.874851982047,96.4330074412047,107.068917228325,107.362503089793,113.695038370664,110.353351406198,100.756509298465,106.212379213959,101.655363142698,117.743129730048,108.708255353937,107.048131361444,109.003045652457,109.373417824896
P38777,YHR049W,618.258288047744,652.370634944991,652.31933802223,675.451456002511,658.645267239839,654.290982427945,588.13332016641,554.414650299873,534.722952311512,559.950805544884,550.76363115453,582.11772262915,527.866787595016,510.642390692884,526.822753458892,511.442454404568,554.371867448174,510.118844649313,447.531618536382,501.5300481022,479.872688811914,460.449796686922,444.866781613086,448.973328511847,386.086238639495,437.046099086299,NA,421.374298820388,465.878237489944,451.546909839678
P38779,YHR052W,280.811269011194,272.020097774892,272.649212118322,276.217337816708,257.008240184308,262.68454828619,287.37151717034,278.004691059207,288.547358807265,299.396622242775,281.613455391363,286.97408876037,270.719393740344,280.703348326111,272.564725379898,255.314438195755,263.170999064483,255.840273290877,264.938653095951,270.573140231805,266.571650261999,280.385723497833,272.082207534024,281.104578400289,289.113361534909,263.61607805581,274.885733171096,269.937800864045,256.593721587248,268.198101107476
P38781,YHR056C,15.7535226326417,11.6841709356899,20.1460833286461,12.2336829960142,12.5406013229586,14.9706264921171,9.6006413344,9.37620647051413,9.03791545074589,11.7153954061935,9.46427940203862,12.8391272779954,11.6382506409474,11.573927783032,9.97700359245437,12.5730930958565,12.7789352480723,18.0529759585753,8.65204657139347,10.0292959324284,13.360054308279,9.48236440649985,9.88583099210765,11.1369295459485,10.5718610994819,10.9144196583425,10.9700422259615,13.5279607220119,9.22111171405099,10.442667377245
P38783,YHR059W,64.375697947507,67.5439808779526,65.2286855384835,66.7125611749089,69.6263306177176,68.8973781927955,54.7895850554522,48.9258158910564,62.9854172501712,58.4805427970118,60.1656304856347,61.5579343630548,51.9956752607172,59.0455415439548,47.8477395887435,47.9841108825238,55.200207258419,49.0954117363965,55.5714464078947,65.5566543718168,54.434287086795,52.7435425101849,63.7294876423065,63.3523430541941,44.8442195131535,55.0610883972513,58.6385626889317,53.6036020725545,58.0156435148741,63.3820161763408
P38784,YHR060W,51.0725588738339,49.8182564557934,52.8046125309218,47.2434392019976,52.2934763648126,53.0943105960383,40.5156376118168,50.0934612689726,41.1732728543506,42.7926604378006,45.0412852126389,49.250477631977,39.5846603486859,39.2073493018585,45.3006845623341,44.7003616771103,44.9351111036037,40.5170450064825,44.7871750613042,52.8580661973331,44.5182709849884,48.6693823015351,48.1175210907867,48.3346222930706,40.4047689599407,39.2595431890478,59.9766894410192,40.7254393797129,48.8462498273802,44.3736906546237
P38786,YHR062C,59.7743156798637,49.0745976859531,51.72762892137,43.7097130918221,33.5532523243972,47.8237748664456,52.476309476075,57.494361303015,54.5854113187159,49.3941440058657,49.7250460249079,56.1586086804651,56.2229328281392,53.5744140257337,51.9638488129727,57.1764013169404,52.4953266172675,55.6271017474798,56.4823631553029,59.1668093643356,51.0920656151988,52.9873996625423,62.6962347612362,45.1237198454606,49.1705417167939,47.5808907387974,40.9891544980523,45.8752442520374,49.4431270083086,45.5796185012873
P38787,YHR063C,81.9482747367465,92.5810068075476,91.2514807425019,84.4122242187927,87.368629970818,86.1186878369673,92.4374990255423,86.7676750773034,100.366254720578,92.5151572754049,84.492502456074,96.2795440388294,94.6562341149939,90.9121981927212,90.6701144232967,86.8769376739133,89.1421168952796,91.0299414605877,88.1839098520762,94.146086497341,82.2082477670191,92.464267694695,90.7912324005389,87.4138771212049,91.9439897567639,93.2220815928657,103.662834020966,92.7483525237063,93.34319136139,93.8061079029203
P38788,YHR064C,2069.05253873388,2143.62583537627,2051.35557218993,2054.08133582171,2154.80424792443,2171.13099187441,2485.12420046253,2516.67367000575,2308.8852045507,2515.55184101225,2409.84366094819,2382.59799452181,2372.75868678628,2405.51729325293,2434.82783827671,2398.22935748988,2499.92555141392,2387.48934878419,2281.69477402708,2337.76805196862,2359.11163339579,2330.9441246717,2368.58682448774,2254.18965520309,2237.19505776199,2366.47240805737,2654.927086023,2384.11324632417,2327.49327026392,2567.16527920427
P38789,YHR066W,133.303721501109,147.076586757778,128.509065834732,132.771434094098,139.266869529444,153.273805070193,164.427744308101,158.29990213752,160.509928503309,169.94567111603,163.291514985301,148.067016732356,160.249125935732,144.902110953207,147.000452316541,165.718673643093,146.806344410991,135.34178185305,144.689541634248,147.651467384463,152.106587543023,161.476838409558,151.673629880012,151.434358126568,160.96443742786,152.231641999373,157.534951469174,149.803014358513,158.226173799767,137.962780240609
P38791,YHR068W,707.815698466912,707.953697706342,688.723500419599,693.863281891055,721.576030811118,696.173327773608,801.892016630867,769.376975100858,775.61897618763,765.839747848518,744.928708063266,774.788651323914,741.689541833597,739.329740881573,723.335618184178,741.042264461085,749.157782131752,745.958037373839,714.692739023126,735.935034221307,719.174136748194,740.436537442524,725.478334741779,750.665577423002,746.960712782894,738.014804353242,762.31917606172,743.183120533048,746.585998336442,756.885858743569
P38792,YHR069C,144.871630331285,142.664708820674,138.610647012168,137.905196217926,132.601632365885,130.378957930228,152.486254601348,142.513055624364,158.884118655447,165.665067521484,137.840500580676,152.705568953917,129.9293431973,119.333064170079,136.063772875178,147.984812545564,144.360260193315,142.541044825975,122.229063156581,120.140393063906,142.059416420267,136.778517961527,126.326562994405,140.757239699674,159.737885155996,120.829442813123,129.451007965106,126.021805394638,159.303087905818,136.064253061112
P38793,YHR070W,15.8208562152559,16.3727662078691,12.8780781422179,13.0065994046572,13.4102653777492,17.2207905709313,17.0046513491444,19.5049216688468,18.339730976036,15.6593561775802,19.2423532954753,19.4793884020715,19.4286796563263,16.377128991063,16.8163815860993,15.6987232450481,17.6810017201006,19.1749752327492,16.1264548875511,14.7964257816083,18.7613555102939,17.6714989369614,17.9594645929616,16.6285734397657,15.408001481525,17.4683624359785,16.3824659627861,16.0236625445712,14.694741292954,16.0061939679625
P38795,YHR074W,75.3182337821231,66.5967735003406,74.6509610036734,79.6755802387631,72.6066284289043,70.2818637352799,87.4849758643104,89.1007905504675,88.7567248665468,80.3272994122448,91.0489032240088,92.6520247381177,76.4355081671088,83.1417089182742,80.9585141882427,87.3210624761766,87.7327742267968,92.3084128605981,83.3391207497771,80.5920455763695,72.5673900979237,79.3052085876616,78.3409991229415,80.9637780848154,81.7164250886934,87.8595736242815,97.7539600242827,89.9895297149179,80.0047438268157,87.4239373458814
P38797,YHR076W,45.2687249095813,48.5481668658045,53.4384090635601,76.7081760555454,42.0845176469494,44.4537839461769,46.039012518836,36.5126188343657,40.6151379614499,37.9629551978315,45.9452980561538,42.1126856830841,46.014662284099,39.9374552933373,42.3193431373856,32.1614538349123,39.2094063086362,38.4276359454539,38.0516447898638,43.3848012164859,53.0617070209422,39.6923736976591,51.0614901356169,44.132646011357,50.7838919525598,55.4500972241788,34.4886705471708,63.5711874164004,57.3717562518012,37.0825835032593
P38798,YHR077C,1.13776452200731,1.26560906662689,1.47560065692473,1.20261479314339,NA,NA,1.17628017648854,NA,1.71794069879054,1.05408123199799,1.45322665706176,0.801998913741251,0.783505824285701,1.23865261300378,1.17096975158396,0.837474348719837,1.0462820887842,1.2145153278543,1.03124605343827,0.874396509720027,0.867321492662416,0.975853194423583,NA,0.690824908108813,1.06989953942911,1.04803894684176,NA,1.20835667595973,0.963017399283723,1.15646687616588
P38801,YHR081W,81.046063067369,81.1036078300164,83.8578129571489,79.0522839357267,76.1683016802061,76.4392612127039,66.1325451401279,72.7247990378903,67.5880917247298,79.8570215038901,66.2117688348627,68.2987564373983,70.6349765722009,63.1956016749097,64.6974909557417,63.1206201616379,56.8470713404231,65.5916232484538,72.6870382521129,65.2125298957865,77.5093883776438,70.1187254527548,73.0065676016708,69.2211168633972,58.9390551070146,64.3751172258587,82.0148975354579,69.8731937580192,69.1501141255938,78.4049925354404
P38803,YHR085W,14.7261783579646,13.2973798735872,NA,13.8069629661313,13.6327050382572,7.12644526352372,14.0621297606575,11.1026730508505,14.1868801548832,10.0541097117228,17.5500321463031,18.5253882858118,14.2166823814251,16.1928958845479,11.9661229821875,15.690621341714,15.3204003875343,18.1473210133362,12.2550553216085,13.7957880737095,12.6733500838067,14.8925686728769,15.1875778591197,12.5230072005359,7.88692405526104,14.6913938119364,14.4453654673455,13.2137205137797,13.5755944111514,10.8779503425764
P38804,YHR087W,250.91952039584,194.21813591072,218.930631935415,415.491031577926,449.434626519263,280.846418642137,455.753457534283,481.068041362164,420.844128647916,536.749946414498,474.603096843412,439.547705254782,500.490087209811,610.723296800093,394.952301800981,353.130300442529,381.266359170352,362.104383548688,409.403100846681,471.011688869376,416.68666960601,382.428910453611,348.337986645382,380.004369847309,261.087119618363,265.605716013452,355.797094554138,242.394171012759,255.083537871288,242.330423532531
P38805,YHR088W,14.4470509257147,14.9561335586193,12.5668007116583,12.5728777526768,14.4944630259363,15.4921711910079,14.2493454806248,13.6713698539841,14.5618060887303,15.7762101179467,14.5878014051387,15.1720453714154,15.1606003649469,14.7551430505343,15.2438519610987,17.1397726320572,13.6767931127238,13.6743122057435,14.7135899651087,14.5274380106873,13.3091848241289,15.2916201459848,13.4581444536323,14.3966516631095,14.4968691204566,15.2263917764393,13.930753651908,14.2127124038734,15.3876518696495,14.0945326342459
