ensembl_gene_id,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30
YBR191W,5.941338992262,5.984621807605,5.899562421875,5.688390848003,4.879665980122,4.929085768938,7.726285338064,8.068737306665,7.993393133208,8.269249912234,8.074083825454,8.879633110315,7.164146938142,7.113383997478,7.461257146311,6.923065732495,6.67628065625,6.826068737046,7.102089330647,6.903210544995,7.500768913025,7.648933318977,7.445200191604,7.462254546233,7.958321096272,7.429097570708,7.469450891565,6.566050732793,6.950726144878,6.931796593601
YBR191W-A,0.73308757835,0.676804788677,0.644807261094,0.543946340758,0.567835428395,0.461058775559,0.68009716325,0.723506737079,0.655107612794,0.595954310789,0.502683511286,0.602164490895,0.638296490521,0.548196158451,0.641684547057,0.578295381659,0.46119169472,0.43875603056,0.482798129056,0.459243425044,0.503190364121,0.513624766171,0.505000052753,0.466968552245,0.480688102322,0.488540169118,0.431851232121,0.442098328868,0.532262111437,0.517106464967
YBR192W,0.216589151158,0.219833119155,0.221131979461,0.244353294463,0.23712025526,0.248731423429,0.306441856752,0.310292459736,0.311345875781,0.317438768511,0.353219057428,0.329312797095,0.305040467969,0.322552927422,0.316977469043,0.307817335072,0.321330144772,0.338699198556,0.335398487031,0.36936577985,0.321029037699,0.284293030651,0.303900930141,0.295557752148,0.330415436191,0.332422940386,0.324540476968,0.383331329391,0.365594864826,0.362600518473
YBR193C,0.261532845884,0.276221219258,0.272913961088,0.263363949913,0.276765380547,0.261477619515,0.241829605866,0.237572187533,0.26686672564,0.282958189034,0.29129150104,0.264402586276,0.279251888357,0.302368724249,0.279585603957,0.300832498331,0.272193402602,0.274387567827,0.24759340276,0.286024058597,0.265753463462,0.242839609193,0.242678487501,0.239454747301,0.257081112439,0.273632269072,0.264111250182,0.27442084141,0.271309964776,0.260835751405
YBR194W,0.223632566269,0.22245078254,0.248450360075,0.238489276005,0.262931574443,0.250285338649,0.228322015668,0.2571130856,0.272854082296,0.249391037252,0.27212506216,0.264880636842,0.284500326231,0.294761602922,0.291583243887,0.308671326356,0.290542161068,0.302653570109,0.24288845815,0.250624760667,0.255852382882,0.245036808736,0.26208313222,0.242190888631,0.284743626874,0.263151612971,0.258637405828,0.251197272937,0.24883839353,0.263539815659
YBR195C,0.180143251038,0.16930327765,0.162751484404,0.198707345136,0.197282513129,0.206196540752,0.201899129989,0.206545044941,0.219503447333,0.198537779608,0.203215067983,0.216218186484,0.202500129814,0.220445056776,0.233204073004,0.219038386142,0.23303318924,0.235444709017,0.238151653201,0.23754660366,0.235844918341,0.20964046793,0.210396773176,0.23172231636,0.214628206821,0.2204503891,0.224125271819,0.234445919603,0.247474028177,0.244932282122
YBR196C,2.573115046703,2.649861086952,2.575867312672,2.183711775266,2.043893513338,2.049161386286,2.109530811474,2.136852354073,2.196429875705,2.312330146781,2.184338774624,2.200074076778,2.63194941279,2.605131825282,2.547266044972,2.647459284712,2.515020935448,2.549907409884,2.613061902553,2.704114378078,2.779766433866,2.848026614889,2.78976506391,2.675927544181,2.320584233991,2.357523676919,2.359350125556,2.514550144087,2.553325094071,2.389809013424
YBR196C-A,0.116218225675,0.113645355593,0.116639565372,0.115391982665,0.159214918488,0.113999331649,0.119866289417,0.133759047985,0.117590773592,0.11942306819,0.122302784422,0.121635944053,0.126423539685,0.117844275719,0.119902576535,0.116405866475,0.118721897274,0.113698328491,0.122399781652,0.118103398163,0.121988634532,0.124670015626,0.117787270919,0.117377035282,0.125259442289,0.119647922436,0.115167891452,0.1285286646,0.121192589221,0.118189436814
YBR196C-B,0.121689587945,0.121192025111,0.119030420909,0.127691943989,0.115409101919,0.118389989795,0.124545356223,0.123755091555,0.118717452681,0.120749753964,0.135644888498,0.126263564027,0.119980711708,0.123990485751,0.117089401531,0.121994052957,0.129140922873,0.125799969522,0.123556132927,0.129637624697,0.122731754449,0.124209903758,0.128577139463,0.122508830053,0.113425961338,0.125329489906,0.125393219491,0.134638881445,0.119742606815,0.125549614535
YBR197C,0.231826139321,0.238214964157,0.238268795096,0.230753083341,0.227850939283,0.247020370915,0.288568556915,0.286135574237,0.281311085811,0.301242992271,0.265024351287,0.28614114705,0.228947111897,0.25755142876,0.236586728929,0.230887000086,0.226807876141,0.255089430045,0.251759396676,0.242121164635,0.257596857429,0.271042888381,0.288105250403,0.260573559015,0.261218066566,0.262735047426,0.256808397913,0.232233780052,0.241708654744,0.264984213376
YBR198C,0.247584035565,0.230942134416,0.254119460714,0.306013605223,0.28660003569,0.3141915168,0.321543728694,0.30296459958,0.345601889005,0.325557852322,0.310412244041,0.340903298055,0.313098550706,0.312460859979,0.324481037588,0.304615182471,0.302130179944,0.323559635159,0.306140069778,0.292126805438,0.306045340864,0.318700014556,0.312127043433,0.323328997301,0.305759613211,0.320986361293,0.328257002881,0.316866858948,0.303699465677,0.311982886607
YBR199W,0.61670913201,0.633893006295,0.635165169353,0.610349174761,0.67333197016,0.64430471034,0.574896770328,0.545476780095,0.518135983531,0.530122388765,0.533924472351,0.528921713289,0.567679359941,0.587910746462,0.580363886928,0.536224206309,0.574861252181,0.575988807125,0.551021636991,0.561718572866,0.532850193143,0.596056105923,0.602567826576,0.561093158954,0.602928895573,0.608820730592,0.595745278344,0.60543711568,0.599527701212,0.600149988767
YBR200W,0.294342783906,0.294810496414,0.299048758759,0.315619522668,0.308346817625,0.324521493182,0.266546961371,0.289369937519,0.312173229197,0.288465672158,0.321166169871,0.332145638755,0.362660272567,0.362125172666,0.36504882416,0.379198371538,0.376915923098,0.373370981633,0.317049636526,0.32947901656,0.282667399236,0.283838432216,0.306610567208,0.299672551597,0.367032974201,0.357434191263,0.373399840313,0.349713437399,0.337740647999,0.33307818681
YBR201C-A,0.245700151623,0.255750902462,0.241820295082,0.159228127569,0.17178990422,0.16397926685,0.15887650593,0.148629287454,0.142717669988,0.142181614069,0.142616572569,0.135441479339,0.141756868929,0.159336858287,0.153571683777,0.137512380591,0.169340933477,0.158263529159,0.180334018195,0.146369094638,0.156180775659,0.166174480132,0.195345519715,0.173239435338,0.164165696298,0.166867248778,0.155079730916,0.14886361281,0.159366527504,0.156065346877
YBR201W,0.217984109087,0.182984664201,0.197834880734,0.227925951068,0.230367021302,0.226410044986,0.18368386667,0.196941882728,0.179312533745,0.185349012506,0.196391614206,0.180268530962,0.185912383225,0.205082307711,0.202464089123,0.200118344572,0.213359181996,0.229717971181,0.24053991977,0.220025931953,0.234323193019,0.213767692644,0.193789959669,0.212089192246,0.215254731139,0.209910736,0.203416945138,0.233646032406,0.217723038979,0.222367876184
YBR202W,0.205361319486,0.186517135866,0.195987931152,0.184384221111,0.186614171693,0.17818545681,0.150978012881,0.218702996026,0.217644877085,0.161166596576,0.228853674498,0.221068894149,0.355766916654,0.365904671069,0.382473873284,0.450106942127,0.418477528978,0.439598309139,0.290844176655,0.290891315468,0.268874624712,0.245159965825,0.198329174699,0.226626333667,0.389288402247,0.375022808535,0.379265649078,0.334700386061,0.306802812927,0.301979761497
YBR203W,0.205505871189,0.201213201919,0.208640407784,0.209594371236,0.190568639204,0.204706352148,0.134731445958,0.13453474377,0.137145480478,0.136534920473,0.137521611212,0.136403423463,0.146508144784,0.148230066807,0.152930477754,0.147151868519,0.145035511877,0.153274127628,0.134647259963,0.137860638353,0.136736678868,0.136527934416,0.133172637826,0.136563048779,0.15147909398,0.149615158749,0.152456441276,0.14641427688,0.142820486458,0.142223099906
YBR204C,0.222302299881,0.207843679603,0.221467099398,0.222225488882,0.24950291511,0.233396986748,0.155834771368,0.164718408307,0.164243766153,0.162425422886,0.164079057909,0.168777547913,0.182484770702,0.191785320559,0.205297462234,0.193716586772,0.192041782779,0.211533695315,0.195800382391,0.206357647599,0.216209282453,0.191650046981,0.174769260092,0.188685518295,0.193104004878,0.208849279903,0.207401464867,0.217981698259,0.208039514843,0.219141077914
YBR205W,0.470714685026,0.466013920768,0.455516385902,0.442904931943,0.474279536605,0.423723814327,0.502173983382,0.493837307499,0.50569899395,0.50794064833,0.480738753462,0.470715091779,0.410324034457,0.431897034884,0.410599367641,0.427816539261,0.436434073637,0.424933753083,0.50813146596,0.509491244208,0.48550688433,0.50790222947,0.479477961674,0.529570321029,0.43282289972,0.445427014311,0.450360797565,0.551512225644,0.505570059187,0.506810056099
YBR206W,0.166624948688,0.169038629897,0.163436791953,0.166833372488,0.166789615366,0.163446752948,0.185342851831,0.166536211216,0.1934128937,0.18652000392,0.18190757335,0.178681888455,0.160680027949,0.168651133831,0.16138249038,0.160741192318,0.158485574731,0.178807177286,0.199416855973,0.177252882034,0.179895164367,0.188251881,0.174496714799,0.175745479168,0.169900634512,0.179995124659,0.167989593127,0.181395940425,0.191184831402,0.183898082989
YBR207W,0.448734204194,0.4243767479,0.434263274442,0.357259480458,0.380722896627,0.360536021354,0.529560446135,0.507402986182,0.517721006401,0.561348353411,0.556816703393,0.488690281758,0.534641851038,0.53453484234,0.501622916199,0.515864746035,0.511345102653,0.526245824845,0.466697773507,0.507480592873,0.477972506472,0.395628716592,0.394776040575,0.464921385179,0.336784882364,0.354479801712,0.357782689514,0.371588589987,0.365572077751,0.385296949903
YBR208C,0.165609206284,0.156427472838,0.158401038394,0.152669164188,0.144372747945,0.150171127751,0.140130219147,0.135194532764,0.140927377833,0.141645445328,0.138984268279,0.140914210318,0.145334703945,0.145306272801,0.149794106317,0.152853257033,0.146384993633,0.150305543288,0.150020759777,0.154880650559,0.149174018791,0.144905843771,0.141573221434,0.142101798442,0.150560265674,0.148926609052,0.154650918246,0.159209891971,0.15260479033,0.153906670109
YBR210W,0.336629856029,0.322552790848,0.34926942048,0.355719439375,0.412639195339,0.402591570857,0.407151307615,0.44079941512,0.381968219925,0.371870511382,0.395362584339,0.374219581213,0.398343205005,0.410348273373,0.386355122286,0.402981269921,0.440040494185,0.407377459314,0.39950478172,0.416091106158,0.383383788652,0.408007427672,0.416943829679,0.439430572515,0.383311371773,0.35624425466,0.370674728818,0.417316017581,0.384251665949,0.395323714191
YBR211C,0.209499256352,0.221945242003,0.216460537047,0.201297954993,0.188031616828,0.202039851682,0.202633972334,0.196621839373,0.180483545942,0.205442105976,0.212264960015,0.212773036078,0.211153146709,0.211597742583,0.219243974547,0.203355602629,0.20953827495,0.211242350314,0.214631481628,0.208139285119,0.209092616174,0.209941711577,0.219046043193,0.215864332157,0.210321865306,0.195150126856,0.218564979092,0.204539616077,0.199948384167,0.214135807078
YBR212W,0.409302377805,0.43345096198,0.415772873893,0.459064477476,0.495386228861,0.511949041788,0.428352568459,0.450466265352,0.462774504248,0.4747443484,0.496451583255,0.496537479394,0.536691915848,0.562763447098,0.562114159457,0.523627065899,0.559779815866,0.551238549162,0.485871667546,0.474672317491,0.467062194505,0.460765141459,0.458853046079,0.46055436918,0.543669401345,0.546306918433,0.523082203926,0.528679656657,0.510956807926,0.518021320751
YBR213W,0.456679595567,0.489520013343,0.476331462978,1.084604794651,1.224639606532,1.052868895348,0.339698317529,0.320540735176,0.347457264609,0.370088437419,0.420789471464,0.399246710302,0.410452808894,0.385171664041,0.346132277103,0.376781258165,0.372839572199,0.371054621275,0.451635092365,0.434318726455,0.441782044267,0.442885360295,0.448644368192,0.429215098587,0.429475390817,0.409233606858,0.442009805164,0.398777142169,0.419471755039,0.436432918696
YBR214W,0.477104269926,0.487910589699,0.520807792569,0.469823658436,0.458583876539,0.556450518809,0.136422947607,0.141380292845,0.141244211699,0.145154224373,0.145114445711,0.141409896744,0.181929175794,0.192342711712,0.197547413247,0.178341430256,0.201336727164,0.209597111623,0.168943675339,0.167502421793,0.169392558449,0.163598192731,0.157510780775,0.158805419163,0.191864720526,0.205981317942,0.188095613623,0.211754401868,0.19948158908,0.18447706471
YBR215W,0.201150659934,0.194156316455,0.200241376963,0.217365482309,0.211363185645,0.220834482692,0.257725278555,0.251695019849,0.236180640985,0.245615163998,0.260457037641,0.26145694043,0.255221894949,0.260375535622,0.265573631132,0.255902704463,0.262631687629,0.277727137624,0.283424758477,0.292851737261,0.282365327238,0.264713128831,0.269193652669,0.282389100021,0.267335162584,0.261702767692,0.270130446394,0.281223387489,0.264612034381,0.270537653651
YBR216C,0.210573704793,0.217280459056,0.220904521402,0.238308232323,0.22767209563,0.234701134843,0.213861314121,0.202799283285,0.201247983754,0.190727902302,0.199234081364,0.198067682993,0.220533782372,0.219564448407,0.211022561182,0.210108848463,0.213201649825,0.217919699601,0.21505604269,0.219723723381,0.22145106086,0.232809911533,0.216841073777,0.211581908906,0.213864517672,0.217167550955,0.224577230813,0.222802528877,0.222208817947,0.233332995891
YBR217W,0.196854018142,0.200241270079,0.208432001798,0.206884965751,0.220323063535,0.223150106738,0.214440708533,0.201311579734,0.202627027843,0.217987279979,0.200091050555,0.213777321111,0.217109607951,0.234972240171,0.218876302494,0.203058865924,0.219474950871,0.204085163123,0.229943695344,0.20315667666,0.205721729365,0.22258129978,0.216293673309,0.211838902577,0.213333256688,0.195121505696,0.210801127224,0.20356812068,0.218466645812,0.217699085087
YBR218C,0.569181074203,0.567298493652,0.55396454245,0.447549023929,0.416274266737,0.43495992654,0.380473459061,0.421887692688,0.408265813804,0.367208299589,0.396295764791,0.367512147049,0.4135256467,0.404884710666,0.423764744961,0.450463320104,0.444178567625,0.457111878998,0.462685505504,0.491081549986,0.467521525526,0.447787793878,0.428448001026,0.43570618469,0.53039466091,0.533905170882,0.527417053779,0.469794891795,0.483563439279,0.474169766737
YBR220C,0.234242890476,0.234495786927,0.220710544756,0.229479970203,0.254578779859,0.23368013434,0.290843633328,0.283320968175,0.279989019801,0.267027449486,0.272962946619,0.255841691513,0.266159821585,0.258324247584,0.264314617775,0.272399869831,0.266157306842,0.269046562471,0.270911248859,0.260862582258,0.26802834689,0.280689522692,0.277470675404,0.276165416903,0.258758276787,0.27445103614,0.271700058717,0.272054307921,0.29108993563,0.274738589728
YBR221C,1.042896086697,1.021336045955,0.996293534477,0.958558565813,0.973222441968,0.981786406677,1.025055448829,1.026005187394,0.964054042301,0.958424467959,0.91524947482,0.879133647337,1.070077008549,1.05476456622,1.043603908173,1.160142140155,1.034312734418,1.026167645136,1.002126247799,0.994018309614,1.010460886948,0.957283730655,0.941621638103,0.945936058267,1.0081094627,0.996346174847,1.021018285761,1.067970220994,1.099242938483,1.042514362367
YBR222C,0.332382327435,0.375355357318,0.367561527457,0.345654440305,0.349329991049,0.349798947568,0.311108397347,0.331736210686,0.321297527338,0.323176708384,0.338510827382,0.332242974451,0.411039670341,0.430328135121,0.43591879478,0.374995398727,0.376820264887,0.418190643415,0.32916866699,0.326041603368,0.326615867348,0.322139511986,0.337071358205,0.315539902995,0.339987875192,0.327326859716,0.335289803817,0.30972311242,0.299451937083,0.305365291414
YBR223C,0.207999932135,0.202444609514,0.201189660718,0.203769193236,0.193990183091,0.203456765366,0.149701604153,0.149455551247,0.147951681491,0.137205840248,0.152376952239,0.141243160673,0.169804364687,0.160504221583,0.165085263885,0.160195855305,0.160051241253,0.170816876819,0.154773775466,0.156534808126,0.150436891848,0.158657355133,0.151096060321,0.153233431545,0.15843804401,0.16359308902,0.168404588071,0.162361105439,0.161613570619,0.164009993031
YBR224W,0.121786445632,0.122160625733,0.135216081766,0.132679163305,0.135004276275,0.132397357701,0.124501233914,0.12682523054,0.126252602479,0.119677585715,0.121110888279,0.121613679522,0.133344248995,0.127211951697,0.123828488204,0.129979237837,0.129006373731,0.129647161125,0.125843693985,0.126696655026,0.118947657065,0.124387251035,0.12265283546,0.127611614725,0.127874813606,0.122032243204,0.128754569872,0.12913546882,0.128021728633,0.128187903563
YBR227C,0.280873238474,0.26719542363,0.26000898882,0.282844942467,0.269577654222,0.286819076634,0.339849789971,0.34824051353,0.339448312884,0.31905779687,0.318749914539,0.319567143665,0.348516048606,0.343042272539,0.332055758218,0.338074963337,0.345500770803,0.355637189168,0.361341698101,0.347934852011,0.362496547062,0.319578966223,0.359915999146,0.331989659371,0.348304299526,0.32755287781,0.34073220943,0.336011238158,0.314945114318,0.334073885495
YBR228W,0.229067798778,0.228189865478,0.242256770741,0.23173817082,0.219505736432,0.230919584861,0.210945364213,0.199385812109,0.216979497464,0.194646391471,0.204021867012,0.19257141972,0.211125659707,0.209992938703,0.202533154001,0.208368530516,0.230925113139,0.209792020535,0.203179787356,0.191351288387,0.193526351066,0.198400136768,0.200014385037,0.195692094054,0.214814505633,0.192509094472,0.212503335087,0.212440101325,0.192061390055,0.211739452953
YBR229C,0.200384242274,0.195853141521,0.198456087573,0.228687250172,0.240620548903,0.231842673682,0.20141203288,0.204440668214,0.207580920134,0.206953537775,0.217307471018,0.203039656494,0.232269535719,0.237037880355,0.227048765956,0.224766519408,0.235712916601,0.230079616164,0.23168876666,0.217114239591,0.217797733081,0.232690367717,0.225656198072,0.234352140769,0.237828934777,0.240736037065,0.239665080168,0.236760002738,0.230964583025,0.239115708284
YBR230C,1.522750744764,1.351681510303,1.524232528129,2.477602367176,2.522589673543,2.697016974671,0.375078328835,0.41699400281,0.392277380648,0.423212926621,0.439481473051,0.419963433315,0.458924263482,0.504560519024,0.524512837359,0.452004266732,0.489665277606,0.52708167257,0.35695764598,0.360022645626,0.320014423515,0.333056893142,0.331785341698,0.306555094412,0.582833055778,0.589333589239,0.555405053746,0.495382740286,0.522374611063,0.483123881798
YBR230W-A,0.22590447179,0.247348798726,0.230757964377,0.207499251851,0.19477590222,0.23725092095,0.189057329134,0.195653523775,0.191369788226,0.202180513995,0.194362085969,0.198155669308,0.196440020782,0.256503051108,0.269815224695,0.26120543644,0.263812360952,0.261197939715,0.294207925988,0.27327560904,0.282214659395,0.2571739501,0.254202447233,0.26660667093,0.249001780569,0.28355048672,0.285265773028,0.27157371886,0.248733415628,0.290446618648
YBR231C,0.191142211407,0.191976274763,0.190494182622,0.197115883942,0.210296394255,0.209760872756,0.247141229998,0.247540928654,0.262125876913,0.257630098353,0.260017765184,0.271479070109,0.303788983996,0.305764981163,0.303224868058,0.307882118652,0.298314323167,0.32252748903,0.287588009037,0.306053743134,0.275453599153,0.254407331985,0.281609633606,0.269546328303,0.281841123567,0.293794920274,0.28878397271,0.298714499832,0.292623192548,0.274889833557
YBR233W,0.18453953247,0.170171089629,0.183589844378,0.227484312318,0.223091507585,0.232153195454,0.242190651111,0.241137686354,0.251414205891,0.257939304858,0.267276278407,0.268238068143,0.27627355679,0.298708315405,0.269189620767,0.290056907708,0.301021222816,0.300872808444,0.3072146637,0.341434184945,0.309541807466,0.24734753987,0.251457280143,0.276810037276,0.294102766977,0.294137955565,0.282734572861,0.333005609605,0.303852885783,0.321634945281
YBR233W-A,0.257917785546,0.205131578266,0.228896134167,0.274047881568,0.27793664214,0.28599323147,0.704281084463,0.541280918039,0.49284969637,0.573522221305,0.544543121634,0.61566149067,0.512135284189,0.473921596934,0.428022920389,0.405728601412,0.474391776681,0.461635123777,0.489046389556,0.4647851348,0.536527920164,0.490801395146,0.660587368427,0.595187005398,0.431359215379,0.47052409304,0.426085454904,0.47003123904,0.49442267257,0.51176923321
YBR234C,0.946657557926,1.026356832785,0.955946555404,0.966397313675,1.050062079942,1.043694061858,0.804035019087,0.873862514427,0.869317183257,0.842090235967,0.920700190664,0.924819443613,1.12776238945,1.218667448187,1.234032168668,1.180352868374,1.190996798692,1.256542945559,0.906708795978,0.944467231618,0.91374232135,0.850182408762,0.815857514738,0.863167526216,1.039321381007,1.017795949898,1.027491590523,0.996233097513,0.91118630925,0.933372532875
YBR235W,0.170660535217,0.16992923192,0.170944730866,0.168213639805,0.181644514012,0.173004949656,0.159106995338,0.16440365571,0.162885315048,0.1584861715,0.169754939744,0.163940646098,0.17477217565,0.17559669664,0.177747360077,0.1709164838,0.17253286678,0.169427904394,0.165019470845,0.171514832308,0.172243095349,0.169411776786,0.166625916582,0.176286321115,0.174036208054,0.175075007712,0.171312423702,0.180310096962,0.168801581968,0.168036289559
YBR236C,0.315616556637,0.305064478272,0.317740466415,0.33616547177,0.336101798596,0.355230682595,0.321526829146,0.324524711578,0.351050882829,0.342798924392,0.359137031523,0.361299565022,0.405240773929,0.391982318459,0.387181160435,0.381825897941,0.39793801073,0.368870298285,0.324352649121,0.328416337235,0.312355938488,0.330519564959,0.324887680735,0.31894447014,0.34830874115,0.342206742497,0.35523158814,0.339095352226,0.339538080599,0.313661241524
YBR237W,0.202261742866,0.184119620862,0.20503884452,0.231716087398,0.232099578283,0.244891033805,0.180345353837,0.186216491957,0.186780394127,0.193906350407,0.192629306313,0.201496399984,0.204964376062,0.212011351004,0.217185412459,0.215874762254,0.217151447099,0.223705220668,0.207674562394,0.205068347473,0.201006835636,0.204713400554,0.205204710674,0.201728442179,0.213823394053,0.209494716751,0.216908971838,0.209602607242,0.213725108277,0.2102999719
YBR238C,0.168563892735,0.171984130262,0.166950146227,0.15323620756,0.150299118372,0.147825959186,0.273348750355,0.272598017922,0.278007010409,0.274662512072,0.273067416822,0.29385220416,0.25074624324,0.226525907242,0.230074316499,0.235449964147,0.236589968108,0.229318135951,0.23281906496,0.221668551986,0.231948966851,0.23841307662,0.237142588078,0.234998040781,0.229587905229,0.235618775549,0.241298445828,0.221090876625,0.227100616572,0.224422237137
YBR239C,0.146813550969,0.141271045521,0.144875744049,0.155774948987,0.1514882385,0.156873125676,0.168959345721,0.158069810816,0.178279363311,0.164504667028,0.174224537662,0.180760004377,0.18089416458,0.182471264721,0.186159059621,0.177567031924,0.179100407602,0.202637849848,0.175632571067,0.179140637552,0.187880319557,0.176053628709,0.178592732354,0.174457081618,0.182857193155,0.191224108303,0.189071310155,0.175930991195,0.183053304512,0.187691535692
YBR240C,0.115519682324,0.117350216305,0.117942775263,0.115646770369,0.117067986134,0.11662321212,0.124248946108,0.122248674397,0.124507088782,0.125416481606,0.123175124126,0.122122414703,0.121139657889,0.127384109162,0.128744291194,0.122680408563,0.123792444544,0.123298940333,0.126947250502,0.129310387455,0.130557260571,0.125926606279,0.124439294636,0.125818852362,0.125703278099,0.123911198606,0.125470576786,0.120579366023,0.125244469622,0.124625136222
YBR241C,0.29228510658,0.293069059154,0.269373348425,0.269040844177,0.277090296031,0.274475714468,0.163884475587,0.161179297958,0.169171789547,0.167825544001,0.162182659632,0.159264963952,0.161394559365,0.164606643271,0.165841969946,0.155525080916,0.161536691333,0.169572322492,0.168134613932,0.162440250072,0.171303786881,0.17025309044,0.157306424505,0.181875861461,0.16421776662,0.176763843199,0.157998468715,0.171672290254,0.17953658933,0.186470644295
YBR242W,0.512552437596,0.520231126668,0.505251259843,0.41364862268,0.386932266196,0.374452235022,0.610986773449,0.584132809753,0.592117659136,0.569049241696,0.569940767078,0.592623063099,0.490427891977,0.464776367343,0.507105207358,0.482480122435,0.573896609236,0.474392545652,0.509628061666,0.45962655668,0.490121345696,0.551495554709,0.5705032085,0.520062056963,0.502636304186,0.474938746644,0.470650851526,0.413091593745,0.450583668519,0.450472651671
YBR243C,0.194044940358,0.230401699222,0.197498074405,0.191864200951,0.231274208159,0.2060762725,0.355313906634,0.322202053971,0.353322731939,0.352395148052,0.335083289084,0.325475447727,0.258041575032,0.275888014326,0.277891338169,0.248855031806,0.271495117554,0.264539388889,0.341950051664,0.330681978166,0.351627685304,0.341977553511,0.337990358713,0.346049394499,0.27760135297,0.286290668859,0.263679952459,0.296933411577,0.318618806468,0.319242115359
YBR244W,0.329292299119,0.30588668938,0.323569465518,0.301022716223,0.253966426578,0.278370840576,0.26396627985,0.250593603981,0.258185820928,0.269557132494,0.269014331007,0.271080297781,0.352255590207,0.361433437232,0.320019316427,0.383384765453,0.416470090101,0.351280751716,0.404890330983,0.428102109557,0.351037451073,0.323951261104,0.336765289933,0.325533773732,0.35644950163,0.330906321744,0.299422840883,0.432040600879,0.357064108382,0.316774917925
YBR245C,0.190352926509,0.19330315946,0.198590886111,0.191108958607,0.187533059379,0.192748101941,0.225795562932,0.217584603416,0.219254517466,0.210407283436,0.219538864534,0.21051391804,0.213279583106,0.217210067035,0.214581409443,0.227092609179,0.243382398804,0.237827551223,0.258971949779,0.270297693133,0.273888891618,0.224585680587,0.224813022855,0.228404672628,0.22170948262,0.220116878361,0.229417270861,0.263076102394,0.245374241524,0.24148498216
YBR246W,0.287297162828,0.296404709871,0.294465442203,0.297750955417,0.29374897203,0.294445487554,0.321745145654,0.308219584099,0.327233330278,0.328577684571,0.322295740766,0.305711408527,0.277529604116,0.306856133198,0.286074754272,0.31030358161,0.297375299723,0.321043193891,0.353195522165,0.382483409712,0.356143385854,0.305890810352,0.289063518905,0.308666228583,0.290728234236,0.310268110967,0.309576895108,0.331312534386,0.310881835926,0.349763429421
YBR247C,0.337901633117,0.342924189471,0.298628663073,0.298382164817,0.26418580771,0.23812149113,0.550494440568,0.508655081769,0.532703230612,0.496100211012,0.482022581721,0.476141141171,0.337345013904,0.297485918725,0.323157546458,0.325524554987,0.337438926343,0.311006216243,0.361400748542,0.34943874255,0.411327301123,0.388684145429,0.419324970648,0.420098798932,0.338131389182,0.346383258549,0.364469168476,0.325102939173,0.347374857045,0.368286699769
YBR248C,1.016254911231,1.075597400885,1.040130409755,0.885593360017,0.84822902053,0.806308792109,1.080752107429,1.183155785483,1.149235180189,1.210119340907,1.241984988479,1.205203656677,1.189708101273,1.168968953403,1.029436555702,1.237286124381,1.217069870853,1.104538627992,1.147613592552,1.229569788389,1.169481423586,1.192803859759,1.335541922388,1.198465870426,1.080239996495,1.047828533901,1.020115662257,0.927361504382,0.945091422302,0.92660729525
YBR249C,3.656714150564,3.736399471123,3.627960297047,3.049530453767,2.875493487069,2.924458612132,2.723908133999,2.841880761137,2.951333281634,2.59586457276,2.645000762696,2.701704966291,2.28911580596,2.232262647635,2.102331565429,2.431597180725,2.274474853454,2.058500942865,2.515907250235,2.590822492262,2.645545488095,2.487704650948,2.643223602428,2.529293844776,2.23971939505,2.161724976402,2.011776340993,2.055918833255,2.065099646311,1.911444291596
YBR250W,0.124440930555,0.125299381277,0.12292167841,0.120332487735,0.1207341489,0.121497386761,0.122990333566,0.123659172072,0.122814821131,0.120695994281,0.121354058286,0.121711760437,0.120189681804,0.122469496741,0.12201512395,0.122165108923,0.123471290783,0.119503967502,0.122418239925,0.125852915699,0.1234498932,0.122113739285,0.121107450177,0.123785220967,0.121663181659,0.122213506592,0.121285367502,0.120882171364,0.121599357066,0.124787979934
YBR251W,0.215132592417,0.210815342796,0.210657347461,0.224226265323,0.245226382355,0.236932754003,0.268262645525,0.273287793816,0.268862573541,0.285194692199,0.285374070272,0.277456688445,0.270837596876,0.292897064984,0.258014316643,0.278196705757,0.297881098563,0.296368069442,0.255460338308,0.268549539995,0.260815805663,0.233336995134,0.234772554138,0.238720887695,0.28712370791,0.287550792622,0.294617876601,0.294988808616,0.306304386114,0.289822190444
YBR252W,0.335920811325,0.371456439797,0.343343471651,0.269235025684,0.299778699285,0.280745042992,0.599440038518,0.531192769676,0.610505789511,0.583371124679,0.523579995373,0.550865158815,0.425664450704,0.450586227797,0.41957964553,0.430575785349,0.451356137001,0.45793680971,0.553965447995,0.555599811239,0.559187019388,0.504731583897,0.500343502843,0.515924728742,0.425428305351,0.438126608498,0.432115645323,0.519295250364,0.498042046865,0.47392891255
YBR253W,0.363556646326,0.322777790575,0.337545142318,0.319809313119,0.310639915868,0.341670238259,0.299780727112,0.279005075387,0.322909691369,0.312857286797,0.332553822813,0.353217290873,0.333307307509,0.317156666007,0.295490011444,0.34293010075,0.32780245195,0.340853326816,0.3135683237,0.296239024826,0.292150509934,0.344409888947,0.332060241408,0.313490877335,0.310997992113,0.368424580129,0.308585112534,0.302665597528,0.304169214919,0.315365189221
